"variable" "ActDesc" "Subject" "Mean" "Std"
"fBodyAcc_skewness_Y" "WALKING" 1 -0.204360491241787 0.394795239182057
"fBodyAcc_skewness_Y" "WALKING" 3 -0.286445631271437 0.313847445677197
"fBodyAcc_skewness_Y" "WALKING" 5 -0.363279563890662 0.303848620196725
"fBodyAcc_skewness_Y" "WALKING" 6 -0.382986895018154 0.282845271058632
"fBodyAcc_skewness_Y" "WALKING" 7 -0.166497295407467 0.404559257049141
"fBodyAcc_skewness_Y" "WALKING" 8 -0.261990922454545 0.384069847123564
"fBodyAcc_skewness_Y" "WALKING_DOWNSTAIRS" 17 -0.124220731945723 0.376051795198017
"fBodyAcc_skewness_Y" "WALKING_DOWNSTAIRS" 19 -0.276943804013889 0.36144385418113
"fBodyAcc_skewness_Y" "WALKING_DOWNSTAIRS" 21 -0.248178894232843 0.34373670890044
"fBodyAcc_skewness_Y" "WALKING_DOWNSTAIRS" 22 -0.277899179078261 0.289931247663196
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 8 -0.214853399010989 0.423630581390406
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 11 -0.288926621532278 0.338134539940292
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 14 -0.16255728719257 0.321048683463431
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 15 -0.317269724941159 0.293389466663106
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 16 -0.189262131979235 0.472878987072326
"fBodyAcc_skewness_Y" "WALKING_UPSTAIRS" 17 -0.149736641724138 0.327075928769261
"fBodyAcc_skewness_Z" "LAYING" 10 -0.274157054171717 0.367453627395846
"fBodyAcc_skewness_Z" "LAYING" 12 -0.269839247867812 0.405701183437635
"fBodyAcc_skewness_Z" "LAYING" 13 -0.20638332416789 0.459083391567935
"fBodyAcc_skewness_Z" "LAYING" 18 -0.167222749040247 0.37548119562244
"fBodyAcc_skewness_Z" "LAYING" 20 -0.327449382305085 0.353050172664091
"fBodyAcc_skewness_Z" "LAYING" 24 -0.306311327754331 0.387446836128956
"fBodyAcc_skewness_Z" "SITTING" 22 -0.290144077363636 0.166666454127995
"fBodyAcc_skewness_Z" "SITTING" 23 -0.316043091454301 0.392512281784448
"fBodyAcc_skewness_Z" "SITTING" 25 -0.0850125760632031 0.393023284904111
"fBodyAcc_skewness_Z" "SITTING" 26 -0.382278575333112 0.391413368051057
"fBodyAcc_skewness_Z" "SITTING" 27 -0.367177921449468 0.377411279245204
"fBodyAcc_skewness_Z" "SITTING" 28 -0.289139604227864 0.375341005636259
"fBodyAcc_skewness_Z" "STANDING" 2 -0.345669160910099 0.335884405122994
"fBodyAcc_skewness_Z" "STANDING" 4 -0.104251186067823 0.409133129665415
"fBodyAcc_skewness_Z" "STANDING" 9 -0.188662214335417 0.367950588472023
"fBodyAcc_skewness_Z" "STANDING" 10 -0.4031223005625 0.331616824368668
"fBodyAcc_skewness_Z" "STANDING" 28 -0.288992056688068 0.370524236670393
"fBodyAcc_skewness_Z" "STANDING" 29 -0.302983054715698 0.398527642852653
"fBodyAcc_skewness_Z" "STANDING" 30 -0.145832201279034 0.395120557104149
"fBodyAcc_skewness_Z" "WALKING" 1 -0.182008402463977 0.439904905683961
"fBodyAcc_skewness_Z" "WALKING" 3 -0.307447376130311 0.363048082064035
"fBodyAcc_skewness_Z" "WALKING" 5 -0.121441367413245 0.441891382941284
"fBodyAcc_skewness_Z" "WALKING" 6 -0.3070963160156 0.398523557665501
"fBodyAcc_skewness_Z" "WALKING" 7 -0.168095159252597 0.378420353034078
"fBodyAcc_skewness_Z" "WALKING" 8 -0.349613566232323 0.344689815982776
"fBodyAcc_skewness_Z" "WALKING_DOWNSTAIRS" 17 -0.165844852008154 0.349071146703431
"fBodyAcc_skewness_Z" "WALKING_DOWNSTAIRS" 19 -0.356906449045 0.405736810717238
"fBodyAcc_skewness_Z" "WALKING_DOWNSTAIRS" 21 -0.204346585113725 0.424357230177638
"fBodyAcc_skewness_Z" "WALKING_DOWNSTAIRS" 22 -0.222361729151839 0.399016628752849
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 8 -0.168278608925275 0.387820331875789
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 11 -0.173842534788924 0.493265514099347
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 14 -0.144224785332291 0.333317431655955
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 15 -0.282098219883536 0.402642851166486
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 16 -0.206351157989593 0.365356800042361
"fBodyAcc_skewness_Z" "WALKING_UPSTAIRS" 17 -0.309280258137931 0.448299443734278
"fBodyAcc_sma" "LAYING" 10 -0.352935573947374 0.504760229120065
"fBodyAcc_sma" "LAYING" 12 -0.549322564515125 0.453975975064431
"fBodyAcc_sma" "LAYING" 13 -0.537993304839235 0.459189625564184
"fBodyAcc_sma" "LAYING" 18 -0.673207705824176 0.337984218679334
"fBodyAcc_sma" "LAYING" 20 -0.515998024859068 0.52908451150099
"fBodyAcc_sma" "LAYING" 24 -0.618175383450656 0.399567816636632
"fBodyAcc_sma" "SITTING" 22 0.102235190159091 0.0531079629004228
"fBodyAcc_sma" "SITTING" 23 -0.487317156516398 0.561878808519564
"fBodyAcc_sma" "SITTING" 25 -0.663487705501223 0.293889044335387
"fBodyAcc_sma" "SITTING" 26 -0.612036767489541 0.441225986308162
"fBodyAcc_sma" "SITTING" 27 -0.63410973149867 0.434754336679261
"fBodyAcc_sma" "SITTING" 28 -0.640483198004855 0.405194820256117
"fBodyAcc_sma" "STANDING" 2 -0.486200016767881 0.502177975498865
"fBodyAcc_sma" "STANDING" 4 -0.585278907560568 0.378467011749734
"fBodyAcc_sma" "STANDING" 9 -0.530618440865625 0.434150576896706
"fBodyAcc_sma" "STANDING" 10 -0.780303548475 0.383746899337705
"fBodyAcc_sma" "STANDING" 28 -0.558636484210227 0.495191337424435
"fBodyAcc_sma" "STANDING" 29 -0.553959202453982 0.498477210587158
"fBodyAcc_sma" "STANDING" 30 -0.558071102350653 0.420815467450686
"fBodyAcc_sma" "WALKING" 1 -0.445391557253458 0.462093281709036
"fBodyAcc_sma" "WALKING" 3 -0.557522154207448 0.416137917246304
"fBodyAcc_sma" "WALKING" 5 -0.499405119087417 0.465801220238589
"fBodyAcc_sma" "WALKING" 6 -0.457391092083416 0.529302085752622
"fBodyAcc_sma" "WALKING" 7 -0.502640904831818 0.463862243997908
"fBodyAcc_sma" "WALKING" 8 -0.669966128684041 0.472664963279303
"fBodyAcc_sma" "WALKING_DOWNSTAIRS" 17 -0.575290700370796 0.444238918340423
"fBodyAcc_sma" "WALKING_DOWNSTAIRS" 19 -0.526099306886945 0.617396564004696
"fBodyAcc_sma" "WALKING_DOWNSTAIRS" 21 -0.623073637700244 0.48155145437722
"fBodyAcc_sma" "WALKING_DOWNSTAIRS" 22 -0.586785119981438 0.513855883083267
"fBodyAcc_sma" "WALKING_UPSTAIRS" 8 -0.323990830725275 0.600814302120274
"fBodyAcc_sma" "WALKING_UPSTAIRS" 11 -0.580494193401013 0.413031677518754
"fBodyAcc_sma" "WALKING_UPSTAIRS" 14 -0.452403713854892 0.538680682332677
"fBodyAcc_sma" "WALKING_UPSTAIRS" 15 -0.552149096831708 0.485870983870394
"fBodyAcc_sma" "WALKING_UPSTAIRS" 16 -0.634882257661203 0.429645080409201
"fBodyAcc_sma" "WALKING_UPSTAIRS" 17 -0.990383721034483 0.010989228562422
"fBodyAcc_std_X" "LAYING" 10 -0.393411346447475 0.512066544142376
"fBodyAcc_std_X" "LAYING" 12 -0.586922577889688 0.434573206597799
"fBodyAcc_std_X" "LAYING" 13 -0.620602036452599 0.389818211217405
"fBodyAcc_std_X" "LAYING" 18 -0.687850549203297 0.329442050071822
"fBodyAcc_std_X" "LAYING" 20 -0.60314894923565 0.456709397606769
"fBodyAcc_std_X" "LAYING" 24 -0.664356691751496 0.372599082725251
"fBodyAcc_std_X" "SITTING" 22 0.118339545340909 0.0925437666557968
"fBodyAcc_std_X" "SITTING" 23 -0.633839114436559 0.401914874742469
"fBodyAcc_std_X" "SITTING" 25 -0.705223686579951 0.296512139473418
"fBodyAcc_std_X" "SITTING" 26 -0.61349959767602 0.465036315774732
"fBodyAcc_std_X" "SITTING" 27 -0.654659392263297 0.43526105661453
"fBodyAcc_std_X" "SITTING" 28 -0.683199944917476 0.395309105966975
"fBodyAcc_std_X" "STANDING" 2 -0.619788102803311 0.390765212313744
"fBodyAcc_std_X" "STANDING" 4 -0.597551324155679 0.413593067680485
"fBodyAcc_std_X" "STANDING" 9 -0.547995744907986 0.460677137338701
"fBodyAcc_std_X" "STANDING" 10 -0.845922740729167 0.279074940921039
"fBodyAcc_std_X" "STANDING" 28 -0.606381585607955 0.465967717238681
"fBodyAcc_std_X" "STANDING" 29 -0.5727879490375 0.489430124154533
"fBodyAcc_std_X" "STANDING" 30 -0.609238911508407 0.392243157912965
"fBodyAcc_std_X" "WALKING" 1 -0.5530606166634 0.387695313226426
"fBodyAcc_std_X" "WALKING" 3 -0.623805015199414 0.381333921697072
"fBodyAcc_std_X" "WALKING" 5 -0.492829885748675 0.526095174435385
"fBodyAcc_std_X" "WALKING" 6 -0.506680276530493 0.530891266996078
"fBodyAcc_std_X" "WALKING" 7 -0.572347541484091 0.41941316140665
"fBodyAcc_std_X" "WALKING" 8 -0.750599893474747 0.363322325905284
"fBodyAcc_std_X" "WALKING_DOWNSTAIRS" 17 -0.559142964689675 0.49482799541685
"fBodyAcc_std_X" "WALKING_DOWNSTAIRS" 19 -0.5708979748225 0.580552893452388
"fBodyAcc_std_X" "WALKING_DOWNSTAIRS" 21 -0.665349663426471 0.450111920168608
"fBodyAcc_std_X" "WALKING_DOWNSTAIRS" 22 -0.57658611649398 0.559727790410851
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 8 -0.495451225035714 0.442984889250641
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 11 -0.579491754749367 0.446968180457168
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 14 -0.609406374110062 0.386885862302781
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 15 -0.547150855443903 0.541162548405142
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 16 -0.656969045058415 0.445617677764683
"fBodyAcc_std_X" "WALKING_UPSTAIRS" 17 -0.995250992758621 0.0040890054521938
"fBodyAcc_std_Y" "LAYING" 10 -0.42583273029202 0.437264640205125
"fBodyAcc_std_Y" "LAYING" 12 -0.553076639139063 0.437450139210272
"fBodyAcc_std_Y" "LAYING" 13 -0.462584458627829 0.528689734722922
"fBodyAcc_std_Y" "LAYING" 18 -0.632838238002748 0.368347063040822
"fBodyAcc_std_Y" "LAYING" 20 -0.381534028764124 0.670707313599759
"fBodyAcc_std_Y" "LAYING" 24 -0.594676790059055 0.407466999200792
"fBodyAcc_std_Y" "SITTING" 22 0.190673821868182 0.133916842667118
"fBodyAcc_std_Y" "SITTING" 23 -0.554471679592178 0.467711386853634
"fBodyAcc_std_Y" "SITTING" 25 -0.529064652290954 0.399570190978211
"fBodyAcc_std_Y" "SITTING" 26 -0.600274809826276 0.435670400864819
"fBodyAcc_std_Y" "SITTING" 27 -0.649506674776595 0.398082939398855
"fBodyAcc_std_Y" "SITTING" 28 -0.623192236384369 0.381502171354414
"fBodyAcc_std_Y" "STANDING" 2 -0.464723862913245 0.508210581930412
"fBodyAcc_std_Y" "STANDING" 4 -0.534661524341988 0.398890227739246
"fBodyAcc_std_Y" "STANDING" 9 -0.586766083232639 0.348463497003057
"fBodyAcc_std_Y" "STANDING" 10 -0.751383960510417 0.388556271510097
"fBodyAcc_std_Y" "STANDING" 28 -0.562242044568749 0.459860758456129
"fBodyAcc_std_Y" "STANDING" 29 -0.630978844851832 0.400682599595787
"fBodyAcc_std_Y" "STANDING" 30 -0.531321491840992 0.409005641701925
"fBodyAcc_std_Y" "WALKING" 1 -0.39015093964706 0.486075032392854
"fBodyAcc_std_Y" "WALKING" 3 -0.502753639795894 0.436908817485751
"fBodyAcc_std_Y" "WALKING" 5 -0.422162171100331 0.517385044264465
"fBodyAcc_std_Y" "WALKING" 6 -0.396677793847908 0.564927311603485
"fBodyAcc_std_Y" "WALKING" 7 -0.567046977262987 0.383717910316242
"fBodyAcc_std_Y" "WALKING" 8 -0.581953413010101 0.568853172934739
"fBodyAcc_std_Y" "WALKING_DOWNSTAIRS" 17 -0.542590163514454 0.460991096820141
"fBodyAcc_std_Y" "WALKING_DOWNSTAIRS" 19 -0.530901585022361 0.577840878741891
"fBodyAcc_std_Y" "WALKING_DOWNSTAIRS" 21 -0.578748586831863 0.521947822137758
"fBodyAcc_std_Y" "WALKING_DOWNSTAIRS" 22 -0.567546209132776 0.511159768743131
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 8 -0.268071852098901 0.630427298059177
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 11 -0.502570240243355 0.459328038194925
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 14 -0.376829989404644 0.580538532933308
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 15 -0.501568435233384 0.512400964062715
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 16 -0.661844530506831 0.359696064776532
"fBodyAcc_std_Y" "WALKING_UPSTAIRS" 17 -0.97835155862069 0.0199085268940647
"fBodyAcc_std_Z" "LAYING" 10 -0.511764535653535 0.394639102408766
"fBodyAcc_std_Z" "LAYING" 12 -0.709983235125 0.264544431083206
"fBodyAcc_std_Z" "LAYING" 13 -0.599036895271407 0.38732241182131
"fBodyAcc_std_Z" "LAYING" 18 -0.694874090513736 0.312659976800879
"fBodyAcc_std_Z" "LAYING" 20 -0.647515612457628 0.354978173989788
"fBodyAcc_std_Z" "LAYING" 24 -0.655360521446194 0.333419139826954
"fBodyAcc_std_Z" "SITTING" 22 -0.1092913705 0.118909804051798
"fBodyAcc_std_Z" "SITTING" 23 -0.474767543716048 0.528478413495081
"fBodyAcc_std_Z" "SITTING" 25 -0.630224637674572 0.315468193806874
"fBodyAcc_std_Z" "SITTING" 26 -0.718490475765306 0.297638154168361
"fBodyAcc_std_Z" "SITTING" 27 -0.692130765962766 0.347982214981773
"fBodyAcc_std_Z" "SITTING" 28 -0.713211963058253 0.282606364601663
"fBodyAcc_std_Z" "STANDING" 2 -0.600678614835099 0.394652687186696
"fBodyAcc_std_Z" "STANDING" 4 -0.708764043722398 0.248764560221721
"fBodyAcc_std_Z" "STANDING" 9 -0.501074006965902 0.444319480506758
"fBodyAcc_std_Z" "STANDING" 10 -0.86121794721875 0.228611032147598
"fBodyAcc_std_Z" "STANDING" 28 -0.675349070397727 0.321832046761562
"fBodyAcc_std_Z" "STANDING" 29 -0.602550925183721 0.458065979560691
"fBodyAcc_std_Z" "STANDING" 30 -0.506570361273995 0.459661827633279
"fBodyAcc_std_Z" "WALKING" 1 -0.498583091676081 0.406952296265334
"fBodyAcc_std_Z" "WALKING" 3 -0.657443765803519 0.294236686161833
"fBodyAcc_std_Z" "WALKING" 5 -0.649351210748344 0.290290476020314
"fBodyAcc_std_Z" "WALKING" 6 -0.694365207233846 0.268641488208879
"fBodyAcc_std_Z" "WALKING" 7 -0.460792123277305 0.48226587005763
"fBodyAcc_std_Z" "WALKING" 8 -0.775167074012121 0.303295456742095
"fBodyAcc_std_Z" "WALKING_DOWNSTAIRS" 17 -0.629065517609144 0.378918564546474
"fBodyAcc_std_Z" "WALKING_DOWNSTAIRS" 19 -0.680291382637222 0.394830464762604
"fBodyAcc_std_Z" "WALKING_DOWNSTAIRS" 21 -0.675588192778677 0.378025814113804
"fBodyAcc_std_Z" "WALKING_DOWNSTAIRS" 22 -0.706443300175585 0.329262423704928
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 8 -0.370711173704945 0.527795706766664
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 11 -0.652095671108545 0.347551289417774
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 14 -0.275013722171486 0.69334110186634
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 15 -0.711431340356708 0.29037178738972
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 16 -0.605646725307104 0.429939809234226
"fBodyAcc_std_Z" "WALKING_UPSTAIRS" 17 -0.978759603793103 0.0289250230011049
"fBodyBodyAccJerkMag_energy" "LAYING" 10 -0.709273262535354 0.269454951048731
"fBodyBodyAccJerkMag_energy" "LAYING" 12 -0.796947273689062 0.273201421667311
"fBodyBodyAccJerkMag_energy" "LAYING" 13 -0.837236126666666 0.202437942879265
"fBodyBodyAccJerkMag_energy" "LAYING" 18 -0.928207878406592 0.0883917626070334
"fBodyBodyAccJerkMag_energy" "LAYING" 20 -0.807033234259888 0.250466780332377
"fBodyBodyAccJerkMag_energy" "LAYING" 24 -0.891742190236221 0.14431401700408
"fBodyBodyAccJerkMag_energy" "SITTING" 22 -0.523975728181818 0.106548371876395
"fBodyBodyAccJerkMag_energy" "SITTING" 23 -0.769329820182795 0.324928547741476
"fBodyBodyAccJerkMag_energy" "SITTING" 25 -0.950604740904646 0.0586748667094144
"fBodyBodyAccJerkMag_energy" "SITTING" 26 -0.875550384285715 0.159288126637328
"fBodyBodyAccJerkMag_energy" "SITTING" 27 -0.882119291196809 0.169819725466985
"fBodyBodyAccJerkMag_energy" "SITTING" 28 -0.902846808834952 0.140062578115949
"fBodyBodyAccJerkMag_energy" "STANDING" 2 -0.757310372778146 0.297087150243608
"fBodyBodyAccJerkMag_energy" "STANDING" 4 -0.880604087034701 0.132558809147484
"fBodyBodyAccJerkMag_energy" "STANDING" 9 -0.845843463541667 0.205302481309087
"fBodyBodyAccJerkMag_energy" "STANDING" 10 -0.892196097916667 0.225093617537752
"fBodyBodyAccJerkMag_energy" "STANDING" 28 -0.859698928920453 0.198686127774299
"fBodyBodyAccJerkMag_energy" "STANDING" 29 -0.832568484156977 0.203715075119621
"fBodyBodyAccJerkMag_energy" "STANDING" 30 -0.878461651488251 0.163667024932066
"fBodyBodyAccJerkMag_energy" "WALKING" 1 -0.785989455965418 0.225396222808009
"fBodyBodyAccJerkMag_energy" "WALKING" 3 -0.843196813146627 0.194837771660592
"fBodyBodyAccJerkMag_energy" "WALKING" 5 -0.836019838543047 0.187676425797684
"fBodyBodyAccJerkMag_energy" "WALKING" 6 -0.752953480015385 0.296453237515888
"fBodyBodyAccJerkMag_energy" "WALKING" 7 -0.790859283146104 0.263355708929635
"fBodyBodyAccJerkMag_energy" "WALKING" 8 -0.882212340707071 0.195766918089269
"fBodyBodyAccJerkMag_energy" "WALKING_DOWNSTAIRS" 17 -0.879381277699115 0.143184524149836
"fBodyBodyAccJerkMag_energy" "WALKING_DOWNSTAIRS" 19 -0.771865673444445 0.382117352615465
"fBodyBodyAccJerkMag_energy" "WALKING_DOWNSTAIRS" 21 -0.854879944740196 0.229096290089463
"fBodyBodyAccJerkMag_energy" "WALKING_DOWNSTAIRS" 22 -0.818946237792642 0.260041270355408
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 8 -0.732944673538462 0.326876469363424
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 11 -0.884651707278481 0.141589544572145
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 14 -0.827651738526316 0.265166566299663
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 15 -0.834845403027439 0.236777382495612
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 16 -0.899143683224044 0.152760486202123
"fBodyBodyAccJerkMag_energy" "WALKING_UPSTAIRS" 17 -0.999865958620689 0.000320577358501406
"fBodyBodyAccJerkMag_entropy" "LAYING" 10 -0.050808774040404 0.707320576543388
"fBodyBodyAccJerkMag_entropy" "LAYING" 12 -0.269744330340626 0.674240424990361
"fBodyBodyAccJerkMag_entropy" "LAYING" 13 -0.31564432688685 0.674108806622551
"fBodyBodyAccJerkMag_entropy" "LAYING" 18 -0.454926041602747 0.580534877084438
"fBodyBodyAccJerkMag_entropy" "LAYING" 20 -0.304460308333334 0.694573484344053
"fBodyBodyAccJerkMag_entropy" "LAYING" 24 -0.41648994716105 0.609609561774065
"fBodyBodyAccJerkMag_entropy" "SITTING" 22 0.517206697727273 0.0893999644252319
"fBodyBodyAccJerkMag_entropy" "SITTING" 23 -0.308320857674731 0.73761044685803
"fBodyBodyAccJerkMag_entropy" "SITTING" 25 -0.47920249367589 0.488903249026289
"fBodyBodyAccJerkMag_entropy" "SITTING" 26 -0.421714823015307 0.656297604863716
"fBodyBodyAccJerkMag_entropy" "SITTING" 27 -0.446032537521543 0.651337045194831
"fBodyBodyAccJerkMag_entropy" "SITTING" 28 -0.422319570902913 0.583357495242011
"fBodyBodyAccJerkMag_entropy" "STANDING" 2 -0.226727620033113 0.72425929963291
"fBodyBodyAccJerkMag_entropy" "STANDING" 4 -0.290579724602524 0.603530087992005
"fBodyBodyAccJerkMag_entropy" "STANDING" 9 -0.266530339263889 0.609101552230592
"fBodyBodyAccJerkMag_entropy" "STANDING" 10 -0.634683539479167 0.587010582671964
"fBodyBodyAccJerkMag_entropy" "STANDING" 28 -0.377472327045455 0.660845147811283
"fBodyBodyAccJerkMag_entropy" "STANDING" 29 -0.362716130930233 0.721666118537089
"fBodyBodyAccJerkMag_entropy" "STANDING" 30 -0.323635635684334 0.60945746170632
"fBodyBodyAccJerkMag_entropy" "WALKING" 1 -0.166896923014409 0.692139872170247
"fBodyBodyAccJerkMag_entropy" "WALKING" 3 -0.275714435985338 0.643755780953163
"fBodyBodyAccJerkMag_entropy" "WALKING" 5 -0.232147643476821 0.651424940352892
"fBodyBodyAccJerkMag_entropy" "WALKING" 6 -0.184718503458462 0.701848044755654
"fBodyBodyAccJerkMag_entropy" "WALKING" 7 -0.243109887529221 0.677918790675515
"fBodyBodyAccJerkMag_entropy" "WALKING" 8 -0.522875044545454 0.68023221231156
"fBodyBodyAccJerkMag_entropy" "WALKING_DOWNSTAIRS" 17 -0.377967402064897 0.647686768880035
"fBodyBodyAccJerkMag_entropy" "WALKING_DOWNSTAIRS" 19 -0.398351662944445 0.752740986639736
"fBodyBodyAccJerkMag_entropy" "WALKING_DOWNSTAIRS" 21 -0.467770150875 0.666628353649369
"fBodyBodyAccJerkMag_entropy" "WALKING_DOWNSTAIRS" 22 -0.398118248294315 0.694175452229995
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 8 -0.132027707291209 0.732193923720738
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 11 -0.329297794249367 0.625895450128591
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 14 -0.292220951173685 0.649511818243885
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 15 -0.343391236920732 0.693213544430847
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 16 -0.457240062622951 0.63240874468271
"fBodyBodyAccJerkMag_entropy" "WALKING_UPSTAIRS" 17 -0.995934894137931 0.02189126502569
"fBodyBodyAccJerkMag_iqr" "LAYING" 10 -0.488799884682828 0.417044192817114
"fBodyBodyAccJerkMag_iqr" "LAYING" 12 -0.638707611675 0.384002198170867
"fBodyBodyAccJerkMag_iqr" "LAYING" 13 -0.664078561718043 0.354455004470918
"fBodyBodyAccJerkMag_iqr" "LAYING" 18 -0.774863335000001 0.240982634224179
"fBodyBodyAccJerkMag_iqr" "LAYING" 20 -0.640740182178248 0.406897632024984
"fBodyBodyAccJerkMag_iqr" "LAYING" 24 -0.74292719112336 0.278151567455525
"fBodyBodyAccJerkMag_iqr" "SITTING" 22 -0.201004504227273 0.16172624941623
"fBodyBodyAccJerkMag_iqr" "SITTING" 23 -0.609512744756989 0.455526642766941
"fBodyBodyAccJerkMag_iqr" "SITTING" 25 -0.81150151193154 0.184462954486165
"fBodyBodyAccJerkMag_iqr" "SITTING" 26 -0.730086428102041 0.314442833507403
"fBodyBodyAccJerkMag_iqr" "SITTING" 27 -0.734490068433777 0.332577157412918
"fBodyBodyAccJerkMag_iqr" "SITTING" 28 -0.755524483305825 0.283221067837691
"fBodyBodyAccJerkMag_iqr" "STANDING" 2 -0.593574456669868 0.404454861217802
"fBodyBodyAccJerkMag_iqr" "STANDING" 4 -0.687863489403785 0.298404626656461
"fBodyBodyAccJerkMag_iqr" "STANDING" 9 -0.664966459617014 0.332938095228307
"fBodyBodyAccJerkMag_iqr" "STANDING" 10 -0.836751141114584 0.294473612879818
"fBodyBodyAccJerkMag_iqr" "STANDING" 28 -0.700570943102272 0.350065900240866
"fBodyBodyAccJerkMag_iqr" "STANDING" 29 -0.669028383967733 0.379129693412823
"fBodyBodyAccJerkMag_iqr" "STANDING" 30 -0.700549482714882 0.308231649994694
"fBodyBodyAccJerkMag_iqr" "WALKING" 1 -0.575736145472622 0.377380915188007
"fBodyBodyAccJerkMag_iqr" "WALKING" 3 -0.660199361041935 0.351308643554165
"fBodyBodyAccJerkMag_iqr" "WALKING" 5 -0.634845557650331 0.352287364944678
"fBodyBodyAccJerkMag_iqr" "WALKING" 6 -0.56986618554 0.436345715198876
"fBodyBodyAccJerkMag_iqr" "WALKING" 7 -0.614527736458117 0.395204448250543
"fBodyBodyAccJerkMag_iqr" "WALKING" 8 -0.744085917414141 0.379410988148666
"fBodyBodyAccJerkMag_iqr" "WALKING_DOWNSTAIRS" 17 -0.71602568541298 0.314216178716528
"fBodyBodyAccJerkMag_iqr" "WALKING_DOWNSTAIRS" 19 -0.634261197725278 0.49852566114393
"fBodyBodyAccJerkMag_iqr" "WALKING_DOWNSTAIRS" 21 -0.727844608808334 0.365665079303545
"fBodyBodyAccJerkMag_iqr" "WALKING_DOWNSTAIRS" 22 -0.686594187647492 0.406244883809986
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 8 -0.517551793952198 0.460295625596158
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 11 -0.702357757810127 0.30326001125031
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 14 -0.66127474878904 0.362523642090039
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 15 -0.66026827008692 0.396816555096872
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 16 -0.74646426440683 0.31185915101411
"fBodyBodyAccJerkMag_iqr" "WALKING_UPSTAIRS" 17 -0.992346567586207 0.00444063701416792
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 10 -0.615150171338384 0.303641334683938
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 12 -0.545052787498125 0.327129144289114
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 13 -0.545164640719877 0.419030994805961
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 18 -0.621846894670329 0.344863653590021
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 20 -0.617887205873447 0.305860530010774
"fBodyBodyAccJerkMag_kurtosis" "LAYING" 24 -0.510962120490945 0.464817738373384
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 22 -0.376266422409091 0.22948699352416
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 23 -0.681184723083334 0.273837325476588
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 25 -0.506172195461858 0.447736057115615
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 26 -0.625751216105358 0.390311728664678
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 27 -0.631641320984043 0.34210628878038
"fBodyBodyAccJerkMag_kurtosis" "SITTING" 28 -0.566918013796019 0.332218419656388
"fBodyBodyAccJerkMag_kurtosis" "STANDING" 2 -0.593132222930067 0.338207867118081
